"","address","price","rooms","lat","lng"
"2358","26 Catawba St # 2, Boston, MA",1800,"3",42.319818,-71.083982
"2359","55 Beech Glen St # B, Boston, MA",2850,"3",42.3243453,-71.0949463
"2360","20 Perrin St # 1, Boston, MA",3000,"4",42.322548,-71.077824
"2361","4 Fountain St # 4, Boston, MA",4325,"3",42.3249058,-71.0846494
"2362","School St, Boston, MA",2500,"3",42.3576923,-71.0593676
"2363","Perrin St, Boston, MA",2900,"4",42.3219087,-71.0790456
"2364","40 Williams St # C1, Roxbury, MA",5000,"4",42.3325188,-71.0828659
"2365","9 Pompeii St APT 2D, Roxbury, MA",2300,"2",42.3299775,-71.0701907
"2366","Cedar St, Boston, MA",5500,"6",42.3269516,-71.0932111
"2367","43 Beech Glen St, Roxbury, MA",3100,"3",42.3247325,-71.0956937
"2368","21 Marcella St, Roxbury, MA",4100,"5",42.3216556,-71.0942205
"2369","Notre Dame St, Boston, MA",3700,"4",42.3185424,-71.0966296
"2370","4 School St, Roxbury, MA",3300,"4",42.3125349,-71.0965472
"2371","School St, Boston, MA",2500,"2",42.3576923,-71.0593676
"2372","Walnut Ave, Boston, MA",3300,"4",42.3172874,-71.0914467
"2373","Guild St, Boston, MA",3450,"4",42.3265934,-71.0888658
"2374","Washington St, Boston, MA",2150,"2",42.1816188,-71.2033406
"2375","Walnut Park, Boston, MA",3400,"5",42.3152326,-71.0959653
"2376","33 Forest St # 1, Boston, MA",1875,"2",42.326624,-71.0778399
"2377","145 Marcella St APT 1, Roxbury, MA",2400,"2",42.325396,-71.09643
"2378","Atherton Pl, Boston, MA",3500,"3",42.3168061,-71.0994053
"2379","18 Pompeii St # 2, Roxbury, MA",1700,"1",42.3295789,-71.0703096
"2380","26 School St APT 4, Boston, MA",2500,"2",42.312897,-71.0973719
"2381","Moreland St, Boston, MA",2500,"4",42.323798,-71.0787983
"2382","Saint James St, Boston, MA",4250,"5",42.3265722,-71.0851988
"2383","Thwing St, Boston, MA",3600,"5",42.323701,-71.0942539
"2384","Moreland St, Boston, MA",5200,"5",42.323798,-71.0787983
"2385","2751 Washington St # 4B, Boston, MA",3900,"4",42.322678,-71.091024
"2386","71 W Walnut Park # 5A, Roxbury, MA",3400,"5",42.318168,-71.099722
"2387","105 School St # 2, Boston, MA",2450,"3",42.3149702,-71.0999321
"2388","50 Dudley St APT 1, Roxbury, MA",3400,"4",42.3295389,-71.0875949
"2389","301 Dudley St # C, Boston, MA",2700,"4",42.3277828,-71.0777013
"2390","25 Thornton St # 2C, Boston, MA",2700,"3",42.3261135,-71.0896662
"2391","Linwood St, Roxbury, MA",4000,"4",42.3281405,-71.0938886
"2392","Linwood St, Roxbury, MA",3000,"3",42.3281405,-71.0938886
"2393","Linwood St, Roxbury, MA",4000,"4",42.3281405,-71.0938886
"2394","21 Alpine St # 2, Boston, MA",2800,"4",42.326156,-71.086789
"2395","2 Saint James Pl, Roxbury, MA",3100,"3",42.326638,-71.08649
"2396","225 Centre St # 330, Boston, MA",3000,"3",42.3228872,-71.0988117
"2397","2 Longmeadow St # 1, Boston, MA",2000,"2",42.322077,-71.0702113
"2398","4 Ellis St # 3A, Boston, MA",700,"1",42.32302,-71.091907
"2399","47 Mount Pleasant Ave, Boston, MA",2450,"4",42.3267155,-71.0793864
"2400","32 Hawthorne St, Roxbury, MA",2400,"3",42.3240933,-71.0920024
"2401","Marcella St, Boston, MA",4100,"4",42.3232452,-71.0954007
"2402","Winthrop St, Roxbury, MA",1700,"2",42.3244873,-71.0781327
"2403","4 Kearsarge Ave APT 3, Roxbury, MA",2800,"3",42.3275939,-71.0825099
"2404","Beethoven St, Roxbury, MA",3000,"3",42.3157319,-71.0995703
"2405","Walnut Ave, Boston, MA",2200,"2",42.3172874,-71.0914467
"2406","Marcella St, Boston, MA",4100,"5",42.3232452,-71.0954007
"2407","80 Cedar St, Boston, MA",3600,"4",42.3261475,-71.0919111
"2408","23 Marcella St UNIT 2, Roxbury, MA",4100,"5",42.3217059,-71.0943336
"2409","16 Hazelwood St # 1, Boston, MA",1400,"1",42.3173514,-71.0834501
"2410","11 Copley St # 2, Roxbury, MA",4200,"5",42.316817,-71.100185
"2411","53 Vale St, Roxbury, MA",4000,"5",42.322458,-71.0945318
"2412","24 Gardner St # F3, Boston, MA",1800,"1",42.3536023,-71.1298767
"2413","49 Beech Glen St, Roxbury, MA",3100,"3",42.3245356,-71.0953544
"2414","33 Circuit St # C, Boston, MA",3900,"5",42.3235377,-71.085718
"2415","71 Walnut Park, Roxbury, MA",3400,"5",42.314563,-71.095342
"2416","Townsend St, Boston, MA",2950,"3",42.3177662,-71.0887216
"2417","48 Guild St # 3G, Boston, MA",4200,"4",42.326971,-71.089875
"2418","1 Ellis St, Roxbury, MA",3500,"3",42.323208,-71.0914995
"2419","Washington St, Boston, MA",5200,"7",42.1816188,-71.2033406
"2420","23 Bartlett St # 2B, Boston, MA",4250,"5",42.328288,-71.08811
"2421","Notre Dame St, Boston, MA",3700,"4",42.3185424,-71.0966296
"2422","Lambert St, Boston, MA",3700,"4",42.327782,-71.0899297
"2423","4 Kearsarge Ave, Roxbury, MA",2800,"3",42.3275939,-71.0825099
"2424","Kearsarge Ave, Roxbury, MA",2800,"3",42.3269661,-71.0822311
"2425","5 Lambert Ave, Roxbury, MA",3700,"4",42.3285827,-71.0895905
"2426","Linwood St, Boston, MA",2900,"3",42.2562878,-71.1271977
"2427","Marcella St, Roxbury, MA",3600,"4",42.3232452,-71.0954007
"2428","39 Millmont St # 3M, Boston, MA",4750,"5",42.327487,-71.090987
"2429","39 Millmont St, Roxbury, MA",4750,"5",42.327487,-71.090987
"2430","Centre St, Roxbury, MA",2700,"3",42.3266023,-71.0963305
"2431","Centre St, Roxbury, MA",2400,"2",42.3266023,-71.0963305
"2432","Centre St, Roxbury, MA",2800,"2",42.3266023,-71.0963305
"2433","52 Guild St # 1, Roxbury, MA",2000,"2",42.327043,-71.090017
"2434","53 Beech Glen St # 3, Boston, MA",3000,"3",42.3244048,-71.0951018
"2435","38 Sherman St # 1, Boston, MA",2430,"2",42.3858781,-71.1305526
"2436","67 Moreland St # 2, Boston, MA",2150,"3",42.323981,-71.079701
"2437","Centre St, Boston, MA",2650,"3",42.2978749,-71.1302676
"2438","18A Rockville Park APT 1, Boston, MA",2300,"3",42.3249823,-71.0821288
"2439","149 Centre St UNIT 1, Roxbury, MA",2500,"3",42.2917883,-71.0659045
"2440","42 Highland St # 4, Boston, MA",4100,"4",42.328421,-71.091769
"2441","53 Adams St APT 8, Boston, MA",2300,"3",42.3068165,-71.0624529
"2442","47 Notre Dame St, Roxbury, MA",3800,"4",42.3179244,-71.0974522
